id;brand;nome;nome_normalizzato;ean;codice_prodotto;prezzo_unitario;nome_normalizzato_gs1;note
228;P&G;AMBI 3VOL SK CRUMBLE MELE SPR25 20ML;Ambi Pur 3Volution Starter Kit Diffusore Elettrico + Ricarica, Fragranza Crumble di Mele, 20 ml;8700216563864;;;Ambi Pur Profumatore per Ambienti Diffusore Elettrico+Ricarica 3Volution, Crumble di Mele 20ml;Prodotto trovato su GS1
229;P&G;AMBI AIREFF.CRUMBLE MELE SPR25 185MLX8PZ;Ambi Pur Air Effects Deodorante Spray per Ambienti Crumble di Mele, 185 ml;8700216552233;;;Ambi Pur Profumatore per Ambienti Deodorante Spray, Crumble di Mele 185 ml;Prodotto trovato su GS1
230;P&G;AMBI AIR EFF. ARANCIA SPR25 185ML X8PZ;Ambi Pur Air Effects Deodorante Spray per Ambienti Arancia & Bergamotto, 185 ml;8700216565561;;;Ambi Pur Profumatore Per Ambienti Spray Arancia e neroli 185 ml;Prodotto trovato su GS1
231;P&G;AMBIP E1C RF LAVANDA 9X20ML;Ambi Pur 3Volution Ricarica Deodorante per Ambienti, Fragranza Lavanda, 20 ml;4015600435653;;;;Prodotto non trovato su GS1
232;P&G;AMBIP E1C RF FIORI ELEGANTI 9X20ML;Ambi Pur 3Volution Ricarica Deodorante per Ambienti, Fragranza Fiori Eleganti, 20 ml;5410076326389;;;;Prodotto non trovato su GS1
233;P&G;AMBI 3VOL RF LAVANDA 7X20ML;Ambi Pur 3Volution Ricarica Deodorante per Ambienti, Fragranza Lavanda, 20 ml;8700216457897;;;Ambi Pur Profumatore per Ambienti Elettrico Ricarica 3Volution, Lavanda 20 ml;Prodotto trovato su GS1
234;P&G;AMBI 3VOL RF LENOR RISV.PRIMAV. 7X20ML;Ambi Pur 3Volution Ricarica Deodorante per Ambienti, Fragranza Lenor Risveglio Primaverile, 20 ml;8700216457798;;;Ambi Pur Profumatore per Ambienti Elettrico Ricarica 3Volution, Risveglio Primaverile 20 ml;Prodotto trovato su GS1
235;P&G;AMBI 3VOL RF LENOR ORO FIORI 7X20ML;Ambi Pur 3Volution Ricarica Deodorante per Ambienti, Fragranza Lenor Oro e Fiori di Vaniglia, 20 ml;8700216458009;;;Ambi Pur Profumatore per Ambienti Elettrico Ricarica 3Volution, Oro e Fiori di Vaniglia 20 ml;Prodotto trovato su GS1
236;P&G;AMBIP 3VOL RF NUVOLE COTONE 7X20ML;Ambi Pur 3Volution Ricarica Deodorante per Ambienti, Fragranza Nuvole di Cotone, 20 ml;4015600450601;;;Ambi Pur Profumatore per Ambienti Elettrico Ricarica 3Volution, Nuvole di Cotone 20 ml;Prodotto trovato su GS1
237;P&G;AMBI 3VOL RF LENOR GELS.SCARLAT. 7X20ML;Ambi Pur 3Volution Ricarica Deodorante per Ambienti, Fragranza Lenor Gelsomino Scarlatto, 20 ml;8700216457705;;;Ambi Pur Profumatore per Ambienti Elettrico Ricarica 3Volution, Gelsomino Scarlatto 20 ml;Prodotto trovato su GS1
238;P&G;AMBI PUR 3VOL RF ARANCIA SPR25 20ML X7PZ;Ambi Pur 3Volution Ricarica Deodorante per Ambienti, Fragranza Arancia & Bergamotto, 20 ml;8700216448161;;;Ambi Pur Profumatore per Ambienti Elettrico Ricarica 3Volution, Arancia e neroli 20 ml;Prodotto trovato su GS1
239;P&G;AMBI 3VOL RF CRUMBLE MELE SPR25 20MLX7PZ;Ambi Pur 3Volution Ricarica Deodorante per Ambienti, Fragranza Crumble di Mele, 20 ml;8700216563673;;;Ambi Pur Profumatore per Ambienti Elettrico Ricarica 3Volution, Crumble di Mele 20 ml;Prodotto trovato su GS1
240;P&G;AMBI 3VOL RF LENOR PORTOF. 7X20ML;Ambi Pur 3Volution Ricarica Deodorante per Ambienti, Fragranza Lenor Brezza di Portofino, 20 ml;8700216457712;;;Ambi Pur Profumatore per Ambienti Elettrico Ricarica 3Volution, Portofino 20 ml;Prodotto trovato su GS1
241;P&G;AMBI 3VOL RF LENOR CAPRI 7X20ML;Ambi Pur 3Volution Ricarica Deodorante per Ambienti Brezza di Capri, 20 ml;8700216458047;;;Ambi Pur Profumatore per Ambienti Elettrico Ricarica 3Volution, Capri 20 ml;Prodotto trovato su GS1
242;P&G;AMBI 3VOL 2RF LENOR RISV.PRIM.6X(2X20ML);Ambi Pur 3Volution Ricarica Doppia Deodorante per Ambienti Risveglio Primaverile, 2 x 20 ml;8700216457866;;;Ambi Pur Profumatore per Ambienti Elettrico Ricarica 3Volution, Risveglio Primaverile 2 x 20 ml;Prodotto trovato su GS1
243;P&G;AMBI 3VOL 2RF LEN.ORO FIO.VAN.6X(2X20ML);Ambi Pur 3Volution Ricarica Doppia Deodorante per Ambienti Oro e Fiori di Vaniglia, 2 x 20 ml;8700216457880;;;;Prodotto non trovato su GS1
244;P&G;AMBIP 3VOL 2RF NUVOLE COTONE 6X(2X20ML);Ambi Pur 3Volution Ricarica Doppia Deodorante per Ambienti Nuvole di Cotone, 2 x 20 ml;8006540577073;;;Ambi Pur Profumatore per Ambienti Elettrico Ricarica 3Volution, Nuvole di Cotone 2 x 20 ml;Prodotto trovato su GS1
245;P&G;FEBREZE CLASSICO SPRAY 500ML X8PZ;Febreze Deodorante Spray per Tessuti Classico, 500 ml;5413149006690;;;Febreze Tessuto classico 500 ml;Prodotto trovato su GS1
246;P&G;FEBREZE IGIENE SPRAY 500ML X8PZ;Febreze Deodorante Spray per Tessuti Igienizzante, 500 ml;5413149007666;;;Febreze Eliminatore Odori di Animali Spray 500 ml;Prodotto trovato su GS1
247;P&G;FEBREZE 3VOL 4RF COTTON FFU;Febreze 3Volution Ricarica Deodorante per Ambienti Fiori di Cotone, 4 x 20 ml;8006540539033;;;;Prodotto non trovato su GS1
248;P&G;FEBREZE 3VOL 4RF RISV.PRIM.FFU;Febreze 3Volution Ricarica Deodorante per Ambienti Risveglio Primaverile, 4 x 20 ml;8006540539712;;;;Prodotto non trovato su GS1
249;P&G;AMBIPUR CORTINA BAGNO 1CT X 8PZ;Ambi Pur Deodorante per Ambienti Bagno Freschezza Alpina, 1 pezzo;8006530109963;;;;Prodotto non trovato su GS1
250;P&G;AMBI 3VOL RF CORTINA 7X20ML;Ambi Pur 3Volution Ricarica Deodorante per Ambienti Freschezza Alpina, 20 ml;8006530109956;;;;Prodotto non trovato su GS1
251;P&G;AMBIPUR PORTOFINO BAGNO 2CT X 6 PZ;Ambi Pur Deodorante per Ambienti Bagno Brezza Marina, 1 pezzo;8700216981828;;;;Prodotto non trovato su GS1
252;P&G;AMBIPUR RISV. PRIM. BAGNO 3CT X 6 PZ;Ambi Pur Deodorante per Ambienti Bagno Risveglio Primaverile, 1 pezzo;8006530027984;;;;Prodotto non trovato su GS1
253;P&G;AMBI 3VOL RF RISV.PRIM. 3CT X 5 PZ;Ambi Pur 3Volution Ricarica Deodorante per Ambienti Risveglio Primaverile, 20 ml;8006530041171;;;;Prodotto non trovato su GS1
254;P&G;AMBI TESSUTI RISV. PRIM. 12X385ML;Ambi Pur Deodorante Spray per Tessuti Risveglio Primaverile, 385 ml;8700216959889;;;;Prodotto non trovato su GS1
255;P&G;AMBI TESSUTI PORTOFINO 12X385ML;Ambi Pur Deodorante Spray per Tessuti Brezza Marina, 385 ml;8700216959896;;;;Prodotto non trovato su GS1
256;P&G;AMBI TESSUTI COTONE 12X385ML;Ambi Pur Deodorante Spray per Tessuti Fiori di Cotone, 385 ml;8700216959926;;;;Prodotto non trovato su GS1
