id;brand;nome;nome_normalizzato;ean;codice_prodotto;prezzo_unitario;nome_normalizzato_gs1;note
260;C&P;PALM LHS NOU 1x8x500ML PUM SE;Palmolive Naturals Sapone Liquido Oliva e Latte 500 ml;8718951561069;;;Palmolive sapone liquido mani Naturals Latte e Mandorla 500 ml;Prodotto trovato su GS1
261;C&P;PALM LHS HYG RED 1x8x500ML PUM SE;Palmolive Hygiene Plus Sapone Liquido 500 ml;8718951561892;;;Palmolive sapone liquido Hygiene Plus protettivo antibatterico 500 ml;Prodotto trovato su GS1
262;C&P;PALM LHS HYG RED 1x12x300ML PUM SE;Palmolive Hygiene Plus Sapone Liquido 300 ml;8718951561861;;;Palmolive sapone liquido Hygiene Plus protettivo antibatterico 300 ml;Prodotto trovato su GS1
263;C&P;PALM LHS AQU 1X12X300ML PUM SE;Palmolive Aquarium Sapone Liquido 300 ml;8718951570047;;;Palmolive sapone liquido mani Aquarium vegano 300 ml;Prodotto trovato su GS1
264;C&P;PALM LHS ALM 1X12X300ML PUM SE;Palmolive Naturals Latte & Mandorla Sapone Liquido 300 ml;8718951561236;;;Palmolive sapone liquido mani Naturals Latte e Mandorla 300 ml;Prodotto trovato su GS1
265;C&P;PALM LHS M&H 1X12X300ML PUM SE;Palmolive Naturals Latte & Miele Sapone Liquido 300 ml;8718951561267;;;Palmolive sapone liquido mani Naturals Latte e Miele 300 ml;Prodotto trovato su GS1
266;C&P;PALM LHS ALOE 1x12x300ML PUM SE;Palmolive Naturals Oliva & Aloe Sapone Liquido 300 ml;8718951561922;;;Palmolive sapone liquido mani Hygiene Plus antibatterico 300 ml;Prodotto trovato su GS1
267;C&P;PALM LHS ODR 1x12x300ML PUM SE;Palmolive Odor Defense Sapone Liquido Cucina 300 ml;8718951561328;;;Palmolive sapone liquido mani Hygiene Plus Cucina 300 ml;Prodotto trovato su GS1
268;C&P;PALM LHS AQU 1x12x500ML DOY SE;Palmolive Aquarium Sapone Liquido Ricarica 500 ml;8718951571594;;;Palmolive ricarica sapone liquido mani Aquarium vegano 500 ml;Prodotto trovato su GS1
269;C&P;PALM LHS ALM 1x12x500ML DOY SE;Palmolive Naturals Latte & Mandorla Sapone Liquido Ricarica 500 ml;8718951571624;;;Palmolive ricarica sapone liquido mani Latte e Mandorla 500 ml;Prodotto trovato su GS1
270;C&P;PALM LHS HYG RED 1x10x900ML DOY;Palmolive Hygiene Plus Sapone Liquido Ricarica 900 ml;8718951508996;;;Palmolive ricarica sapone liquido Hygiene Plus protettivo 900 ml;Prodotto trovato su GS1
271;C&P;PALM LHS AQUARIUM 1X10X900ML DOY SE;Palmolive Aquarium Sapone Liquido Ricarica 900 ml;8718951688179;;;Palmolive Ricarica Sapone Liquido Mani Aquarium vegano 900 ml;Prodotto trovato su GS1
272;C&P;PALM LHS ALM 1x10x900ML SE;Palmolive Naturals Latte & Mandorla Sapone Liquido Ricarica 900 ml;8718951508798;;;Palmolive ricarica sapone liquido mani Latte e Mandorla 900 ml;Prodotto trovato su GS1
273;C&P;PALM LHS M&H 1x10x900ML DOY SE;Palmolive Naturals Latte & Miele Sapone Liquido Ricarica 900 ml;8718951508842;;;Palmolive ricarica sapone liquido mani Naturals Latte e Miele 900 ml;Prodotto trovato su GS1
274;C&P;PALM LHS ALM 6x2x300ML TR&TR I;Palmolive Naturals Latte & Mandorla Sapone Liquido Bipacco 2x300 ml;8718951561984;;;Palmolive sapone liquido mani Naturals Latte e Mandorla 2x300 ml;Prodotto trovato su GS1
275;C&P;PALM LHS HYG RED 6x2x300ML TR&TR I;Palmolive Hygiene Plus Sapone Liquido Bipacco 2x300 ml;8718951561953;;;Palmolive sapone liquido Hygiene Plus protettivo antibatterico 2x300 ml;Prodotto trovato su GS1
276;C&P;PALM LHS AQUARIUM 6x2x300ML PU+PU SE;Palmolive Aquarium Sapone Liquido Bipacco 2x300 ml;8718951679849;;;Palmolive sapone liquido mani Aquarium vegano 2x300 ml;Prodotto trovato su GS1
277;C&P;PALM LHS M&H 6x2x300ML TR&TR I;Palmolive Naturals Latte & Miele Sapone Liquido Bipacco 2x300 ml;8718951562011;;;Palmolive sapone liquido mani Naturals Latte e Miele 2x300 ml;Prodotto trovato su GS1
278;C&P;PALM SG OLV 2x6x220ML IT Suave;Palmolive Naturals Oliva & Latte Doccia Schiuma 220 ml;8718951543249;;;Palmolive bagnoschiuma Naturals Oliva Verde e Latte Idratante 220 ml;Prodotto trovato su GS1
279;C&P;PALM SG ALM 2x6x220ML IT Suave;Palmolive Naturals Mandorla & Latte Doccia Schiuma 220 ml;8718951542204;;;Palmolive bagnoschiuma Naturals Fiori di Mandorlo con idratante 220 ml;Prodotto trovato su GS1
280;C&P;PALM SG MAC 2x6x220ML IT Suave;Palmolive Naturals Macadamia & Cacao Doccia Schiuma 220 ml;8718951543959;;;Palmolive bagnoschiuma Naturals Macadamia e Cacao idratante 220 ml;Prodotto trovato su GS1
281;C&P;PALM SG RLX 2x6x220ML IT;Palmolive Gel Doccia Aroma Sensations So Relaxed 220ml;8718951544192;;;Palmolive bagnoschiuma Aroma Essence Ultimate Relax 220 ml;Prodotto trovato su GS1
282;C&P;PALM SG HAPPY 2x6x220ML IT;Palmolive Gel Doccia Aroma Sensations So Happy 220ml;8718951546196;;;Palmolive bagnoschiuma Aroma Essence Forever Happy 220 ml;Prodotto trovato su GS1
283;C&P;PALM SG MASS 2x6x220ML IT;Palmolive Gel Doccia Aroma Sensations Mineral Massage 220ml;8718951546233;;;Palmolive bagnoschiuma Thermal Spa Mineral Massage 220 ml;Prodotto trovato su GS1
284;C&P;PALM SG SMOOTH BUTTER  2x6x220ML IT;Palmolive Doccia Crema Body Butter Chocolate Passion 220ml;8718951546271;;;Palmolive bagnoschiuma Thermal Spa Smooth Butter 220 ml;Prodotto trovato su GS1
285;C&P;PALM SG SILKY OIL 2x6x220ML IT;Palmolive Gel Doccia Mediterranean Moments Olio di Argan e Mandorla 220ml;8718951546318;;;Palmolive bagnoschiuma Thermal Spa Silky Oil 220 ml;Prodotto trovato su GS1
286;C&P;PALM SG REVITAL GEL 2x6x220ML IT;Palmolive Gel Doccia Aroma Sensations Feel Glamorous 220ml;8718951545403;;;Palmolive bagnoschiuma Thermal Spa Revitalising 220 ml;Prodotto trovato su GS1
287;C&P;PALM SG PAMPER OIL 2x6x220ML IT;Palmolive Gel Doccia Ayurituel Energy 220ml;8718951545441;;;Palmolive bagnoschiuma Thermal Spa Pampering Oil 220 ml;Prodotto trovato su GS1
288;C&P;PALM SG MEN BLUE 2x6x220ML IT;Palmolive Uomo Gel Doccia 3-in-1 Refreshing 220ml;8718951545489;;;Palmolive bagnoschiuma Men Refreshing 3 in 1 con oli essenziali 220 ml;Prodotto trovato su GS1
289;C&P;PALM SG MEN SPORT 2x6x220ML IT;Palmolive Uomo Gel Doccia 3-in-1 Sport 220ml;8718951545564;;;Palmolive bagnoschiuma Men Sport 3 in 1 con oli essenziali 220 ml;Prodotto trovato su GS1
290;C&P;PALM BW ALMOND 1x12x350ML IT;Palmolive Naturals Sapone Liquido Ricarica Mandorla e Latte 350ml;8718951629660;;; Palmolive bagnoschiuma Naturals Fiori di Mandorlo con idratante 350 ml;Prodotto trovato su GS1
291;C&P;PALM BW OLIVE 1x12x350ML IT;Palmolive Naturals Sapone Liquido Ricarica Oliva e Latte 350ml;8718951629639;;;Palmolive bagnoschiuma Naturals Oliva Verde e Latte Idratante 350 ml;Prodotto trovato su GS1
292;C&P;PALM BAGNO NAT OLIVA 500ML;Palmolive Naturals Bagnodoccia Oliva e Latte 500ml;8718951543287;;;Palmolive bagnoschiuma Naturals Oliva Verde e Latte Idratante 500 ml;Prodotto trovato su GS1
293;C&P;PALM BF M&H 2x6x500ML IT Suave;Palmolive Naturals Bagnodoccia Latte e Miele 500ml;8718951543508;;;Palmolive bagnoschiuma Naturals Miele e Latte idratante 500 ml;Prodotto trovato su GS1
294;C&P;PALM BF ORCH 2x6x500ML IT Suave;Palmolive Naturals Bagnodoccia Orchidea Nera 500ml;8718951541245;;;Palmolive bagnoschiuma Naturals Orchidea Selvatica con idratante 500 ml;Prodotto trovato su GS1
295;C&P;PALM BF ALM 2x6x500ML IT Suave;Palmolive Naturals Bagnodoccia Mandorla e Latte 500ml;8718951541368;;;Palmolive bagnoschiuma Naturals Fiori di Mandorlo con idratante 500 ml;Prodotto trovato su GS1
296;C&P;PALM BF MLK 2x6x500ML IT Suave;Palmolive Naturals Bagnodoccia Delicate Care con Latte 500ml;8718951543751;;;Palmolive bagnoschiuma Naturals Latte Idratante pelli sensibili 500ml;Prodotto trovato su GS1
297;C&P;PALM SG MAC 2x6x500ML IT Suave;Palmolive Naturals Bagnodoccia Olio di Macadamia e Cacao 500ml;8718951540224;;;Palmolive bagnoschiuma Naturals Macadamia e Cacao idratante 500ml;Prodotto trovato su GS1
298;C&P;PALM SG CAM 2x6x500ML NE CEE SE;Palmolive Naturals Bagnodoccia Olio di Camelia e Mandorla 500ml;8718951127388;;;Palmolive bagnoschiuma Naturals Camelia e Mandorla 500 ml;Prodotto trovato su GS1
299;C&P;PALM BF RLX 2x6x500ML SE AU;Palmolive Bagnodoccia Aroma Sensations So Relaxed 500ml;8718951544031;;;Palmolive bagnoschiuma Aroma Essence Ultimate Relax 500 ml;Prodotto trovato su GS1
300;C&P;PALM BF MASS 2x6x500ML SE;Palmolive Bagnodoccia Aroma Sensations Mineral Massage 500ml;8718951427846;;;Palmolive bagnoschiuma Thermal Spa Mineral Massage 500 ml;Prodotto trovato su GS1
301;C&P;PALM BF SMOOTH BUTTER  2x6x500ML IT;Palmolive Naturals Bagnodoccia Burro di Karitè 500 ml;8718951544154;;;Palmolive bagnoschiuma Thermal Spa Smooth Butter 500 ml;Prodotto trovato su GS1
302;C&P;PALM BF HAPPY 2x6x500ML SE CEE;Palmolive Aroma Sensations Feel Happy Bagnodoccia 500 ml;8718951427358;;;Palmolive bagnoschiuma Aroma Essence Forever Happy 500 ml;Prodotto trovato su GS1
303;C&P;PALM BAGNO MEN ENERGIZZANTE 500ML;Palmolive Men Energising Doccia Shampoo 3 in 1 500 ml;8714789733111;;;Palmolive bagnoschiuma Men Energising 3 in 1 con oli essenziali 500 ml;Prodotto trovato su GS1
304;C&P;PALM BAGNO MEN RINFRESCANTE 500ML;Palmolive Men Refreshing Doccia Shampoo 3 in 1 500 ml;8714789733104;;;Palmolive bagnoschiuma Men Refreshing 3 in 1 con oli essenziali 500 ml;Prodotto trovato su GS1
305;C&P;PALM BF OLV 2x6x650ML IT Suave;Palmolive Naturals Bagnodoccia Oliva e Latte Idratante 650 ml;8718951543362;;;Palmolive bagnoschiuma Naturals Oliva Verde e Latte Idratante 650 ml;Prodotto trovato su GS1
306;C&P;PALM BF M&H 2x6x650ML IT Suave;Palmolive Naturals Bagnodoccia Latte e Miele 650 ml;8718951543461;;;Palmolive bagnoschiuma Naturals Miele e Latte idratante 650 ml;Prodotto trovato su GS1
307;C&P;PALM BF ORCH 2x6x650ML IT Suave;Palmolive Naturals Bagnodoccia Orchidea Nera e Latte Idratante 650 ml;8718951541207;;;Palmolive bagnoschiuma Naturals Orchidea Selvatica con idratante 650 ml;Prodotto trovato su GS1
308;C&P;PALM BF ALM 2x6x650ML IT Suave;Palmolive Naturals Bagnodoccia Mandorla e Latte Idratante 650 ml;8718951541320;;;Palmolive bagnoschiuma Naturals Fiori di Mandorlo con idratante 650 ml;Prodotto trovato su GS1
309;C&P;PALM BF MLK 2x6x650ML IT Suave;Palmolive Naturals Delicate Care Bagnodoccia con Latte Idratante 650 ml;8718951543799;;;Palmolive bagnoschiuma Naturals Latte Idratante pelli sensibili 650 ml;Prodotto trovato su GS1
310;C&P;PALM BF MAC 2x6x650ML IT Suave;Palmolive Naturals Bagnodoccia Olio di Macadamia e Cacao 650 ml;8718951543997;;;Palmolive bagnoschiuma Naturals Macadamia e Cacao idratante 650 ml;Prodotto trovato su GS1
311;C&P;PALM SG CAM 2x6x650ML IT Suave;Palmolive Gourmet SPA Doccia Crema Olio di Camelia e Mandorla 650 ml;8718951540309;;;;Prodotto non trovato su GS1
312;C&P;PALM BF OLV 2x6x750ML IT Suave;Palmolive Naturals Bagnodoccia Oliva e Latte Idratante 750 ml;8718951543423;;;Palmolive bagnoschiuma Naturals Oliva Verde e Latte Idratante 750 ml;Prodotto trovato su GS1
313;C&P;PALM BF M&H 2x6x750ML SE Suave;Palmolive Naturals Bagnodoccia Latte e Miele 750 ml;8718951541085;;;Palmolive bagnoschiuma Naturals Miele e Latte idratante 750 ml;Prodotto trovato su GS1
314;C&P;PALM BF MLK 2x6x750ML IT Suave;Palmolive Naturals Delicate Care Bagnodoccia con Latte Idratante 750 ml;8718951543874;;;Palmolive bagnoschiuma Naturals Latte Idratante pelli sensibili 750 ml;Prodotto trovato su GS1
315;C&P;PALM BF ORCH 2x6x750ML IT Suave;Palmolive Naturals Bagnodoccia Orchidea Nera e Latte Idratante 750 ml;8718951541122;;;Palmolive bagnoschiuma Naturals Orchidea Selvatica con idratante 750 ml;Prodotto trovato su GS1
316;C&P;PALM BF ALM 2x6x750ML IT Suave;Palmolive Naturals Bagnodoccia Mandorla e Latte Idratante 750 ml;8718951543669;;;Palmolive bagnoschiuma Naturals Fiori di Mandorlo con idratante 750 ml;Prodotto trovato su GS1
317;C&P;PALM BF MAC 2x6x750ML IT Suave;Palmolive Naturals Bagnodoccia Olio di Macadamia e Cacao 750 ml;8718951540262;;;Palmolive bagnoschiuma Naturals Macadamia e Cacao idratante 750 ml;Prodotto trovato su GS1
318;C&P;PALM SG CAM 2x6x750ML IT;Palmolive Gourmet SPA Doccia Crema Olio di Camelia e Mandorla 750 ml;8718951540347;;;Palmolive bagnoschiuma Naturals Camelia e Mandorla 750 ml;Prodotto trovato su GS1
319;C&P;PALM BF MLK 2x6x1000ML IT Suave;Palmolive Naturals Delicate Care Bagnodoccia con Latte Idratante 1000 ml;8718951543911;;;Palmolive bagnoschiuma Naturals Latte Idratante pelli sensibili 1 L;Prodotto trovato su GS1
320;C&P;PALM BF M&H 2x6x1000ML IT Suave;Palmolive Naturals Bagnodoccia Latte e Miele 1000 ml;8718951541047;;;Palmolive bagnoschiuma Naturals Miele e Latte idratante 1 L;Prodotto trovato su GS1
321;C&P;PALM SG RLX 6X2x500ML DUO IT;Palmolive Naturals Doccia Schiuma Relax Lavanda e Ylang Ylang, 2 x 500 ml;8718951544079;;;Palmolive bagnoschiuma Aroma Essence Ultimate Relax 2x500 ml;Prodotto trovato su GS1
322;C&P;PALM SG MASS 6X2x500ML DUO IT;Palmolive Aroma Sensations Docciaschiuma Feel The Massage, 2 x 500 ml;8718951544116;;;Palmolive bagnoschiuma Thermal Spa Mineral Massage 2x500 ml;Prodotto trovato su GS1
323;C&P;PALM BAGNO NAT MANDORLA 500ML x2;Palmolive Naturals Bagnoschiuma Latte & Mandorla, 2 x 500 ml;8718951541283;;;Palmolive bagnoschiuma Naturals Fiori di Mandorlo con idratante 2x500 ml;Prodotto trovato su GS1
324;C&P;PALM BAGNO NAT ORCHIDEA 500ML x2;Palmolive Naturals Bagnoschiuma Orchidea Nera, 2 x 500 ml;8718951541160;;;Palmolive bagnoschiuma Naturals Orchidea Selvatica con idratante 2x500 ml;Prodotto trovato su GS1
325;C&P;PALM BAGNO NAT OLIVA 500ML x2;Palmolive Naturals Bagnoschiuma Oliva & Latte, 2 x 500 ml;8718951543324;;;Palmolive bagnoschiuma Naturals Oliva Verde e Latte Idratante 2x500 ml;Prodotto trovato su GS1
326;C&P;SOFL FFLD PNK 1x12x900ML I;Soflan Ammorbidente Concentrato Seta e Fiori di Loto, 900 ml;8718951219328;;;Soflan detersivo liquido Classic per lana, seta, sintetici 900 ml;Prodotto trovato su GS1
327;C&P;SOFL FFD BLACK 1x12x900ML I;Soflan Ammorbidente Concentrato Vaniglia e Orchidea Nera, 900 ml;8718951219175;;;Soflan detersivo liquido, per capi scuri 900 ml;Prodotto trovato su GS1
328;C&P;SOFL FFLD VAN 1x12x900ML I;Soflan Ammorbidente Concentrato Vaniglia e Mandorla, 900 ml;8718951218963;;;Soflan detersivo liquido Vaniglia per lana, seta, sintetici 900 ml;Prodotto trovato su GS1
329;C&P;SOFL FFLD COLOR 1x12x900ML I;Soflan Ammorbidente Concentrato Freschezza di Cotone, 900 ml;8718951219298;;;Soflan detersivo liquido, capi colorati, colori intensi 900 ml;Prodotto trovato su GS1
